company	Column name	psi_ms_id
VDS Optilab	VDS Optilab VDSpher PUR C8-SB	MS:5002632
VDS Optilab	VDS Optilab VDSpher PUR C8-SE	MS:5002633
VDS Optilab	VDS Optilab VDSpher PUR CN	MS:5002634
VDS Optilab	VDS Optilab VDSpher PUR CN-RP	MS:5002635
VDS Optilab	VDS Optilab VDSpher PUR CN-SE	MS:5002636
VDS Optilab	VDS Optilab VDSpher PUR CN-SE-RP	MS:5002637
VDS Optilab	VDS Optilab VDSpher PUR Diol	MS:5002638
VDS Optilab	VDS Optilab VDSpher PUR NH2	MS:5002639
VDS Optilab	VDS Optilab VDSpher PUR Phenyl-E	MS:5002640
VDS Optilab	VDS Optilab VDSpher PUR Phenyl-SE	MS:5002641
VDS Optilab	VDS Optilab VDSpher PUR SIL	MS:5002642
Waters	Waters ACQUITY Premier BEH C18	MS:5001057
Waters	Waters ACQUITY Premier BEH Shield RP18	MS:5001058
Waters	Waters ACQUITY Premier CSH C18	MS:5001059
Waters	Waters ACQUITY Premier CSH Phenyl-Hexyl	MS:5001060
Waters	Waters ACQUITY Premier Glycan BEH Amide	MS:5001061
Waters	Waters ACQUITY Premier Glycan BEH C18 AX	MS:5001062
Waters	Waters ACQUITY Premier Glycoprotein BEH Amide	MS:5001063
Waters	Waters ACQUITY Premier HSS T3	MS:5001064
Waters	Waters ACQUITY Premier Oligonucleotide C18	MS:5001065
Waters	Waters ACQUITY Premier Peptide BEH C18	MS:5001066
Waters	Waters ACQUITY Premier Peptide CSH C18	MS:5001067
Waters	Waters ACQUITY Premier Peptide HSS T3	MS:5001068
Waters	Waters ACQUITY Premier Protein BEH C4	MS:5001069
Waters	Waters ACQUITY UPLC BEH Amide	MS:5001070
Waters	Waters ACQUITY UPLC BEH C18	MS:5001071
Waters	Waters ACQUITY UPLC BEH C8	MS:5001072
Waters	Waters ACQUITY UPLC BEH HILIC	MS:5001073
Waters	Waters ACQUITY UPLC BEH Phenyl	MS:5001074
Waters	Waters ACQUITY UPLC BEH Shield RP18	MS:5001075
Waters	Waters ACQUITY UPLC CSH C18	MS:5001076
Waters	Waters ACQUITY UPLC CSH Fluoro-Phenyl	MS:5001077
Waters	Waters ACQUITY UPLC CSH Phenyl-Hexyl	MS:5001078
Waters	Waters ACQUITY UPLC HSS C18	MS:5001079
Waters	Waters ACQUITY UPLC HSS C18 SB	MS:5001080
Waters	Waters ACQUITY UPLC HSS CN	MS:5001081
Waters	Waters ACQUITY UPLC HSS PFP	MS:5001082
Waters	Waters ACQUITY UPLC HSS T3	MS:5001083
Waters	Waters ACQUITY UPLC Peptide BEH C18	MS:5001084
Waters	Waters AccQ-Tag Ultra	MS:5001086
Waters	Waters Atlantis HILIC Silica	MS:5001216
Waters	Waters Atlantis Premier BEH C18 AX	MS:5001217
Waters	Waters Atlantis Premier BEH Z-HILIC	MS:5001218
Waters	Waters Atlantis T3	MS:5001219
Waters	Waters Atlantis dC18	MS:5001220
Waters	Waters BioResolve RP mAb Polyphenyl	MS:5001253
Waters	Waters CORTECS C18	MS:5001312
Waters	Waters CORTECS C18+	MS:5001313
Waters	Waters CORTECS C8	MS:5001314
Waters	Waters CORTECS HILIC	MS:5001315
Waters	Waters CORTECS Phenyl	MS:5001316
Waters	Waters CORTECS Shield RP18	MS:5001317
Waters	Waters CORTECS T3	MS:5001318
Waters	Waters CORTECS UPLC C18	MS:5001319
Waters	Waters CORTECS UPLC C18+	MS:5001320
Waters	Waters CORTECS UPLC C8	MS:5001321
Waters	Waters CORTECS UPLC HILIC	MS:5001322
Waters	Waters CORTECS UPLC Phenyl	MS:5001323
Waters	Waters CORTECS UPLC Shield RP18	MS:5001324
Waters	Waters CORTECS UPLC T3	MS:5001325
Waters	Waters Delta-Pak 100 C18	MS:5001462
Waters	Waters Delta-Pak 300 C18	MS:5001463
Waters	Waters Delta-Pak 300C18	MS:5001464
Waters	Waters Delta-Pak C4	MS:5001465
Waters	Waters Nova-Pak C18	MS:5001933
Waters	Waters Nova-Pak C8	MS:5001934
Waters	Waters Nova-Pak CN HP	MS:5001935
Waters	Waters Nova-Pak Cyano (CN)	MS:5001936
Waters	Waters Nova-Pak Phenyl	MS:5001937
Waters	Waters Nova-Pak Silica	MS:5001938
Waters	Waters Resolve C18	MS:5002211
Waters	Waters Resolve Silica	MS:5002212
Waters	Waters Spherisorb C1	MS:5002351
Waters	Waters Spherisorb C6	MS:5002352
Waters	Waters Spherisorb C8	MS:5002353
Waters	Waters Spherisorb CN	MS:5002354
Waters	Waters Spherisorb NH2	MS:5002355
Waters	Waters Spherisorb ODS1	MS:5002356
Waters	Waters Spherisorb ODS2	MS:5002357
Waters	Waters Spherisorb ODSB	MS:5002358
Waters	Waters Spherisorb Phenyl	MS:5002359
Waters	Waters Spherisorb SAX	MS:5002360
Waters	Waters Spherisorb SCX	MS:5002361
Waters	Waters Spherisorb Silica	MS:5002362
Waters	Waters SunFire C18	MS:5002372
Waters	Waters SunFire C8	MS:5002373
Waters	Waters Symmetry 100 C18	MS:5002401
Waters	Waters Symmetry 100 C8	MS:5002402
Waters	Waters Symmetry 100 Shield RP18	MS:5002403
Waters	Waters Symmetry 100 Shield RP8	MS:5002404
Waters	Waters Symmetry 300 C18	MS:5002405
Waters	Waters Symmetry 300 C4	MS:5002406
Waters	Waters Symmetry C18	MS:5002407
Waters	Waters Symmetry C8	MS:5002408
Waters	Waters Symmetry Shield RP18	MS:5002409
Waters	Waters Symmetry Shield RP8	MS:5002410
Waters	Waters Symmetry300 C18	MS:5002411
Waters	Waters Symmetry300 C4	MS:5002412
Waters	Waters XBridge BEH Amide	MS:5002695
Waters	Waters XBridge BEH C18	MS:5002696
Waters	Waters XBridge BEH C18 XP	MS:5002697
Waters	Waters XBridge BEH C8	MS:5002698
Waters	Waters XBridge BEH HILIC	MS:5002699
Waters	Waters XBridge BEH Phenyl	MS:5002700
Waters	Waters XBridge BEH Shield RP18	MS:5002701
Waters	Waters XBridge C18	MS:5002702
Waters	Waters XBridge C8	MS:5002703
Waters	Waters XBridge Phenyl	MS:5002704
Waters	Waters XBridge Protein BEH C4	MS:5002705
Waters	Waters XBridge Shield RP18	MS:5002706
Waters	Waters XSelect CSH C18	MS:5002711
Waters	Waters XSelect CSH C18 XP	MS:5002712
Waters	Waters XSelect CSH Fluoro-Phenyl	MS:5002713
Waters	Waters XSelect CSH Fluoro-Phenyl XP	MS:5002714
Waters	Waters XSelect CSH Phenyl-Hexyl	MS:5002715
Waters	Waters XSelect CSH Phenyl-Hexyl XP	MS:5002716
Waters	Waters XSelect HSS C18	MS:5002717
Waters	Waters XSelect HSS C18 SB	MS:5002718
Waters	Waters XSelect HSS C18 SB XP	MS:5002719
Waters	Waters XSelect HSS C18 XP	MS:5002720
Waters	Waters XSelect HSS CN	MS:5002721
Waters	Waters XSelect HSS CN XP	MS:5002722
Waters	Waters XSelect HSS PFP	MS:5002723
Waters	Waters XSelect HSS PFP XP	MS:5002724
Waters	Waters XSelect HSS T3	MS:5002725
Waters	Waters XSelect HSS T3 XP	MS:5002726
Waters	Waters XSelect Peptide CSH C18	MS:5002727
Waters	Waters XSelect Peptide CSH C18 XP	MS:5002728
Waters	Waters XTerra MS C18	MS:5002729
Waters	Waters XTerra MS C8	MS:5002730
Waters	Waters XTerra Phenyl	MS:5002731
Waters	Waters XTerra Shield RP18	MS:5002732
Waters	Waters XTerra Shield RP18 IS	MS:5002733
Waters	Waters XTerra Shield RP8	MS:5002734
Waters	Waters µBondapak Amino (NH2)	MS:5002859
Waters	Waters µBondapak C18	MS:5002860
Waters	Waters µBondapak Cyano (CN)	MS:5002861
Waters	Waters µBondapak Phenyl	MS:5002862
Welch Materials	Welch Materials Topsil C18	MS:5002445
Welch Materials	Welch Materials Topsil C8	MS:5002446
Welch Materials	Welch Materials Topsil CN	MS:5002447
Welch Materials	Welch Materials Topsil HILIC NH2	MS:5002448
Welch Materials	Welch Materials Topsil NH2	MS:5002449
Welch Materials	Welch Materials Topsil Phenyl-Hexyl	MS:5002450
Welch Materials	Welch Materials Topsil Silica	MS:5002451
Welch Materials	Welch Materials Ultisil ALK-C18	MS:5002460
Welch Materials	Welch Materials Ultisil AQ-C18	MS:5002461
Welch Materials	Welch Materials Ultisil Amino Acid	MS:5002462
Welch Materials	Welch Materials Ultisil Amino Acid Plus	MS:5002463
Welch Materials	Welch Materials Ultisil Diol	MS:5002464
Welch Materials	Welch Materials Ultisil LP-C18	MS:5002465
Welch Materials	Welch Materials Ultisil NH2	MS:5002466
Welch Materials	Welch Materials Ultisil ODS-3	MS:5002467
Welch Materials	Welch Materials Ultisil PAH	MS:5002468
Welch Materials	Welch Materials Ultisil PFP	MS:5002469
Welch Materials	Welch Materials Ultisil Phenyl-Ether	MS:5002470
Welch Materials	Welch Materials Ultisil Plus C18	MS:5002471
Welch Materials	Welch Materials Ultisil Polar-RP	MS:5002472
Welch Materials	Welch Materials Ultisil SiO2	MS:5002473
Welch Materials	Welch Materials Ultisil XB-C1	MS:5002474
Welch Materials	Welch Materials Ultisil XB-C18	MS:5002475
Welch Materials	Welch Materials Ultisil XB-C30	MS:5002476
Welch Materials	Welch Materials Ultisil XB-C4	MS:5002477
Welch Materials	Welch Materials Ultisil XB-C8	MS:5002478
Welch Materials	Welch Materials Ultisil XB-CN	MS:5002479
Welch Materials	Welch Materials Ultisil XB-Phenyl	MS:5002480
Welch Materials	Welch Materials Ultisil XB-SAX	MS:5002481
Welch Materials	Welch Materials Ultisil XB-SCX	MS:5002482
Welch Materials	Welch Materials Ultisil XS-C18	MS:5002483
Welch Materials	Welch Materials Xtimate C18	MS:5002735
Welch Materials	Welch Materials Xtimate C4	MS:5002736
Welch Materials	Welch Materials Xtimate C8	MS:5002737
Welch Materials	Welch Materials Xtimate CN	MS:5002738
Welch Materials	Welch Materials Xtimate PS/DVB	MS:5002739
Welch Materials	Welch Materials Xtimate Phenyl-Hexyl	MS:5002740
Welch Materials	Welch Materials Xtimate Polar-RP	MS:5002741
Welch Materials	Welch Materials Xtimate SEC-1000	MS:5002742
Welch Materials	Welch Materials Xtimate SEC-120	MS:5002743
Welch Materials	Welch Materials Xtimate SEC-300	MS:5002744
Welch Materials	Welch Materials Xtimate SEC-700	MS:5002745
Welch Materials	Welch Materials Xtimate Sugar-Ca	MS:5002746
Welch Materials	Welch Materials Xtimate Sugar-H	MS:5002747
Welch Materials	Welch Materials Xtimate XB-SCX	MS:5002748
Wesley Technologies Inc.	Wesley Technologies Inc. Flowrosil C18	MS:5001507
Wesley Technologies Inc.	Wesley Technologies Inc. Flowrosil C8	MS:5001508
Wesley Technologies Inc.	Wesley Technologies Inc. PrimeSIL C18	MS:5002090
Wesley Technologies Inc.	Wesley Technologies Inc. PrimeSIL C8	MS:5002091
Wesley Technologies Inc.	Wesley Technologies Inc. PrimeSIL ODS 2	MS:5002092
Wesley Technologies Inc.	Wesley Technologies Inc. PrimeSIL ODS P	MS:5002093
YMC	YMC Carotenoid	MS:5001357
YMC	YMC Hydrosphere C18	MS:5001597
YMC	YMC J'sphere ODS-H80	MS:5001706
YMC	YMC J'sphere ODS-L80	MS:5001707
YMC	YMC J'sphere ODS-M80	MS:5001708
YMC	YMC Meteoric Core C18	MS:5001870
YMC	YMC Meteoric Core C18 BIO	MS:5001871
YMC	YMC Meteoric Core C8	MS:5001872
YMC	YMC Pack C4	MS:5001998
YMC	YMC Pack C8	MS:5001999
YMC	YMC Pack CN	MS:5002000
YMC	YMC Pack Diol-NP	MS:5002001
YMC	YMC Pack NH2	MS:5002002
YMC	YMC Pack ODS-A	MS:5002003
YMC	YMC Pack ODS-AL	MS:5002004
YMC	YMC Pack ODS-AM	MS:5002005
YMC	YMC Pack ODS-AQ	MS:5002006
YMC	YMC Pack PA-G	MS:5002007
YMC	YMC Pack PROTEIN-RP	MS:5002008
YMC	YMC Pack PVA-Sil	MS:5002009
YMC	YMC Pack Ph	MS:5002010
YMC	YMC Pack Polyamine II	MS:5002011
YMC	YMC Pack PolymerC18	MS:5002012
YMC	YMC Pack Pro C18	MS:5002013
YMC	YMC Pack Pro C18 RS	MS:5002014
YMC	YMC Pack Pro C4	MS:5002015
YMC	YMC Pack Pro C8	MS:5002016
YMC	YMC Pack SIL-06	MS:5002017
YMC	YMC Pack TMS	MS:5002018
YMC	YMC Triart Bio C18	MS:5002452
YMC	YMC Triart Bio C4	MS:5002453
YMC	YMC Triart C18	MS:5002454
YMC	YMC Triart C18 ExRS	MS:5002455
YMC	YMC Triart C8	MS:5002456
YMC	YMC Triart Diol-HILIC	MS:5002457
YMC	YMC Triart PFP	MS:5002458
YMC	YMC Triart Phenyl	MS:5002459
YMC	YMC UltraHT Hydrosphere C18	MS:5002506
YMC	YMC UltraHT Pro C18	MS:5002507
YMC	YMC YMC Pack SIL	MS:5002749
YMC	YMC YMCbasic	MS:5002750
ZirChrom	ZirChrom DiamondBond-C18	MS:5001476
ZirChrom	ZirChrom ZirChrom-CARB	MS:5002818
ZirChrom	ZirChrom ZirChrom-EZ	MS:5002819
ZirChrom	ZirChrom ZirChrom-MS	MS:5002820
ZirChrom	ZirChrom ZirChrom-NP	MS:5002821
ZirChrom	ZirChrom ZirChrom-PBD	MS:5002822
ZirChrom	ZirChrom ZirChrom-PEZ	MS:5002823
ZirChrom	ZirChrom ZirChrom-PHASE	MS:5002824
ZirChrom	ZirChrom ZirChrom-PS	MS:5002825
ZirChrom	ZirChrom ZirChrom-RP	MS:5002826
ZirChrom	ZirChrom ZirChrom-SAX	MS:5002827
ZirChrom	ZirChrom ZirChrom-SHAX	MS:5002828
ZirChrom	ZirChrom ZirChrom-WAX	MS:5002829
ZirChrom	ZirChrom ZirChrom-WCX	MS:5002830
Zodiac Life Sciences	Zodiac Life Sciences Zodiac Amino	MS:5002831
Zodiac Life Sciences	Zodiac Life Sciences Zodiac C18	MS:5002832
Zodiac Life Sciences	Zodiac Life Sciences Zodiac C18(1)	MS:5002833
Zodiac Life Sciences	Zodiac Life Sciences Zodiac C18(AQ)	MS:5002834
Zodiac Life Sciences	Zodiac Life Sciences Zodiac C8	MS:5002835
Zodiac Life Sciences	Zodiac Life Sciences Zodiac C8(1)	MS:5002836
Zodiac Life Sciences	Zodiac Life Sciences Zodiac C8(AQ)	MS:5002837
Zodiac Life Sciences	Zodiac Life Sciences Zodiac CN	MS:5002838
Zodiac Life Sciences	Zodiac Life Sciences Zodiac Phenyl	MS:5002839
Zodiac Life Sciences	Zodiac Life Sciences Zodiac Phenyl (1)	MS:5002840
Zodiac Life Sciences	Zodiac Life Sciences Zodiac Silica	MS:5002841
Zodiac Life Sciences	Zodiac Life Sciences ZodiacSIL 120 C18H	MS:5002842
